"product_id","name","slug","description","price","sale_price","stock_quantity","average_rating","num_reviews","feature_text","is_active","is_new","created_at","updated_at","brand_id","category_id","short_description","base_price","review_count","sold_count","view_count","status","is_bestseller","tags"
"895","Puma Men Future Cat White Casual Shoes","puma-men-future-cat-white-casual-shoes-18482","Puma Men Future Cat White Casual Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu White, mùa Fall, phong cách Casual.","699000.00","","96","4.50","290","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Casual Shoes; Color: White; Season: Fall; Usage: Casual; Source ID: 18482","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","96","9","Puma Men Future Cat White Casual Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu White, mùa Fall, phong cách Casual.","699000.00","290","884","4420","active","True","men,footwear,shoes,casual-shoes,white,fall,casual,puma"
"896","iD Men Casual Black Shoes","id-men-casual-black-shoes-12926","iD Men Casual Black Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu Black, mùa Fall, phong cách Casual.","699000.00","","26","4.70","177","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Casual Shoes; Color: Black; Season: Fall; Usage: Casual; Source ID: 12926","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","136","9","iD Men Casual Black Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu Black, mùa Fall, phong cách Casual.","699000.00","177","27","432","active","False","men,footwear,shoes,casual-shoes,black,fall,casual,id"
"897","Wrangler Men Hiker Striped Blue T-shirt","wrangler-men-hiker-striped-blue-t-shirt-33580","Wrangler Men Hiker Striped Blue T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Blue, mùa Summer, phong cách Casual.","199000.00","","48","4.20","240","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Blue; Season: Summer; Usage: Casual; Source ID: 33580","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","132","25","Wrangler Men Hiker Striped Blue T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Blue, mùa Summer, phong cách Casual.","199000.00","240","850","17000","active","True","men,apparel,topwear,tshirts,blue,summer,casual,wrangler"
"898","ADIDAS Men's Canon Dialect Blue Yellow Shoe","adidas-men-s-canon-dialect-blue-yellow-shoe-6626","ADIDAS Men's Canon Dialect Blue Yellow Shoe thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Blue, mùa Summer, phong cách Sports.","899000.00","","88","4.40","224","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: Blue; Season: Summer; Usage: Sports; Source ID: 6626","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","3","20","ADIDAS Men's Canon Dialect Blue Yellow Shoe thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Blue, mùa Summer, phong cách Sports.","899000.00","224","536","6968","active","False","men,footwear,shoes,sports-shoes,blue,summer,sports,adidas"
"899","Franco Leone Men Brown Shoes","franco-leone-men-brown-shoes-47207","Franco Leone Men Brown Shoes thuộc nhóm Footwear > Shoes > Formal Shoes, dành cho nam, màu Brown, mùa Summer, phong cách Casual.","799000.00","","24","3.90","25","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Formal Shoes; Color: Brown; Season: Summer; Usage: Casual; Source ID: 47207","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","44","13","Franco Leone Men Brown Shoes thuộc nhóm Footwear > Shoes > Formal Shoes, dành cho nam, màu Brown, mùa Summer, phong cách Casual.","799000.00","25","271","4336","active","False","men,footwear,shoes,formal-shoes,brown,summer,casual,franco"
"900","French Connection Men Beige Shirt","french-connection-men-beige-shirt-43488","French Connection Men Beige Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu Beige, mùa Summer, phong cách Casual.","249000.00","","99","4.50","121","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Shirts; Color: Beige; Season: Summer; Usage: Casual; Source ID: 43488","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","46","18","French Connection Men Beige Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu Beige, mùa Summer, phong cách Casual.","249000.00","121","685","4110","active","False","men,apparel,topwear,shirts,beige,summer,casual,french"
"901","Doodle Kids Boy Check Blue Shirt","doodle-kids-boy-check-blue-shirt-27213","Doodle Kids Boy Check Blue Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu Blue, mùa Summer, phong cách Casual.","249000.00","","76","4.20","46","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Shirts; Color: Blue; Season: Summer; Usage: Casual; Source ID: 27213","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","34","18","Doodle Kids Boy Check Blue Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu Blue, mùa Summer, phong cách Casual.","249000.00","46","423","6768","active","False","men,apparel,topwear,shirts,blue,summer,casual,doodle"
"902","Red Tape Men's Brown Semi Formal Shoe","red-tape-men-s-brown-semi-formal-shoe-2367","Red Tape Men's Brown Semi Formal Shoe thuộc nhóm Footwear > Shoes > Formal Shoes, dành cho nam, màu Brown, mùa Winter, phong cách Formal.","799000.00","","38","4.10","133","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Formal Shoes; Color: Brown; Season: Winter; Usage: Formal; Source ID: 2367","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","100","13","Red Tape Men's Brown Semi Formal Shoe thuộc nhóm Footwear > Shoes > Formal Shoes, dành cho nam, màu Brown, mùa Winter, phong cách Formal.","799000.00","133","795","7950","active","True","men,footwear,shoes,formal-shoes,brown,winter,formal,red-tape"
"903","Spykar Women's Not My Fault Pink T-shirt","spykar-women-s-not-my-fault-pink-t-shirt-6608","Spykar Women's Not My Fault Pink T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nữ, màu Pink, mùa Summer, phong cách Casual.","199000.00","","47","4.70","164","Gender: women; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Pink; Season: Summer; Usage: Casual; Source ID: 6608","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","111","25","Spykar Women's Not My Fault Pink T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nữ, màu Pink, mùa Summer, phong cách Casual.","199000.00","164","464","3248","active","False","women,apparel,topwear,tshirts,pink,summer,casual,spykar"
"904","Rockport Men Brown Leather Casual Shoes","rockport-men-brown-leather-casual-shoes-4183","Rockport Men Brown Leather Casual Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu Brown, mùa Summer, phong cách Casual.","699000.00","","13","4.40","167","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Casual Shoes; Color: Brown; Season: Summer; Usage: Casual; Source ID: 4183","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","104","9","Rockport Men Brown Leather Casual Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu Brown, mùa Summer, phong cách Casual.","699000.00","167","695","4170","active","False","men,footwear,shoes,casual-shoes,brown,summer,casual,rockport"
"905","ADIDAS Men's Football Hard Ground White Black Shoe","adidas-men-s-football-hard-ground-white-black-shoe-4625","ADIDAS Men's Football Hard Ground White Black Shoe thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Black, mùa Summer, phong cách Sports.","899000.00","","37","4.00","84","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: Black; Season: Summer; Usage: Sports; Source ID: 4625","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","3","20","ADIDAS Men's Football Hard Ground White Black Shoe thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Black, mùa Summer, phong cách Sports.","899000.00","84","489","2934","active","False","men,footwear,shoes,sports-shoes,black,summer,sports,adidas"
"906","Highlander Men Solid Navy Blue Trousers","highlander-men-solid-navy-blue-trousers-15749","Highlander Men Solid Navy Blue Trousers thuộc nhóm Apparel > Bottomwear > Trousers, dành cho nam, màu Navy Blue, mùa Fall, phong cách Casual.","349000.00","","56","3.80","139","Gender: men; Master: Apparel; SubCategory: Bottomwear; Type: Trousers; Color: Navy Blue; Season: Fall; Usage: Casual; Source ID: 15749","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","56","24","Highlander Men Solid Navy Blue Trousers thuộc nhóm Apparel > Bottomwear > Trousers, dành cho nam, màu Navy Blue, mùa Fall, phong cách Casual.","349000.00","139","988","7904","active","True","men,apparel,bottomwear,trousers,navy-blue,fall,casual,highlander"
"907","Quiksilver Men Grey Sweatshirt","quiksilver-men-grey-sweatshirt-24287","Quiksilver Men Grey Sweatshirt thuộc nhóm Apparel > Topwear > Sweatshirts, dành cho nam, màu Grey, mùa Summer, phong cách Casual.","399000.00","","60","4.10","138","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Sweatshirts; Color: Grey; Season: Summer; Usage: Casual; Source ID: 24287","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","98","22","Quiksilver Men Grey Sweatshirt thuộc nhóm Apparel > Topwear > Sweatshirts, dành cho nam, màu Grey, mùa Summer, phong cách Casual.","399000.00","138","502","8032","active","False","men,apparel,topwear,sweatshirts,grey,summer,casual,quiksilver"
"908","Puma Men Future Cat Yellow Casual Shoes","puma-men-future-cat-yellow-casual-shoes-24701","Puma Men Future Cat Yellow Casual Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu Yellow, mùa Fall, phong cách Casual.","699000.00","","20","4.30","12","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Casual Shoes; Color: Yellow; Season: Fall; Usage: Casual; Source ID: 24701","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","96","9","Puma Men Future Cat Yellow Casual Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu Yellow, mùa Fall, phong cách Casual.","699000.00","12","66","792","active","False","men,footwear,shoes,casual-shoes,yellow,fall,casual,puma"
"909","Homme Men Black Semi Formal Shoes","homme-men-black-semi-formal-shoes-33356","Homme Men Black Semi Formal Shoes thuộc nhóm Footwear > Shoes > Formal Shoes, dành cho nam, màu Black, mùa Summer, phong cách Formal.","799000.00","","62","4.10","191","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Formal Shoes; Color: Black; Season: Summer; Usage: Formal; Source ID: 33356","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","57","13","Homme Men Black Semi Formal Shoes thuộc nhóm Footwear > Shoes > Formal Shoes, dành cho nam, màu Black, mùa Summer, phong cách Formal.","799000.00","191","80","1040","active","False","men,footwear,shoes,formal-shoes,black,summer,formal,homme"
"910","Puma Men's Sweat Black Track Pant","puma-men-s-sweat-black-track-pant-7636","Puma Men's Sweat Black Track Pant thuộc nhóm Apparel > Bottomwear > Track Pants, dành cho nam, màu Black, mùa Fall, phong cách Sports.","299000.00","","35","4.40","238","Gender: men; Master: Apparel; SubCategory: Bottomwear; Type: Track Pants; Color: Black; Season: Fall; Usage: Sports; Source ID: 7636","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","96","23","Puma Men's Sweat Black Track Pant thuộc nhóm Apparel > Bottomwear > Track Pants, dành cho nam, màu Black, mùa Fall, phong cách Sports.","299000.00","238","390","1950","active","False","men,apparel,bottomwear,track-pants,black,fall,sports,puma"
"911","F Sports Men White Velocity Sports Shoes","f-sports-men-white-velocity-sports-shoes-54518","F Sports Men White Velocity Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu White, mùa Fall, phong cách Sports.","899000.00","","44","4.00","103","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: White; Season: Fall; Usage: Sports; Source ID: 54518","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","39","20","F Sports Men White Velocity Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu White, mùa Fall, phong cách Sports.","899000.00","103","413","5782","active","False","men,footwear,shoes,sports-shoes,white,fall,sports,f"
"912","New Balance M364 Men Others Xtraining White Sports Shoes","new-balance-m364-men-others-xtraining-white-sports-shoes-10783","New Balance M364 Men Others Xtraining White Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu White, mùa Fall, phong cách Sports.","899000.00","","78","4.80","173","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: White; Season: Fall; Usage: Sports; Source ID: 10783","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","82","20","New Balance M364 Men Others Xtraining White Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu White, mùa Fall, phong cách Sports.","899000.00","173","368","5520","active","False","men,footwear,shoes,sports-shoes,white,fall,sports,new"
"913","Mark Taylor Men White Printed T-shirt","mark-taylor-men-white-printed-t-shirt-22908","Mark Taylor Men White Printed T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu White, mùa Fall, phong cách Casual.","199000.00","","51","3.80","194","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: White; Season: Fall; Usage: Casual; Source ID: 22908","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","76","25","Mark Taylor Men White Printed T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu White, mùa Fall, phong cách Casual.","199000.00","194","975","11700","active","True","men,apparel,topwear,tshirts,white,fall,casual,mark-taylor"
"914","Nike Men White T-shirt","nike-men-white-t-shirt-2287","Nike Men White T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu White, mùa Summer, phong cách Casual.","199000.00","","49","4.50","143","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: White; Season: Summer; Usage: Casual; Source ID: 2287","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","84","25","Nike Men White T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu White, mùa Summer, phong cách Casual.","199000.00","143","797","14346","active","True","men,apparel,topwear,tshirts,white,summer,casual,nike"
"915","Indigo Nation Men Striped Yellow Shirt","indigo-nation-men-striped-yellow-shirt-8723","Indigo Nation Men Striped Yellow Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu White, mùa Fall, phong cách Casual.","249000.00","","21","4.90","33","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Shirts; Color: White; Season: Fall; Usage: Casual; Source ID: 8723","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","60","18","Indigo Nation Men Striped Yellow Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu White, mùa Fall, phong cách Casual.","249000.00","33","870","17400","active","True","men,apparel,topwear,shirts,white,fall,casual,indigo"
"916","Nike Unisex Elite White Shoe","nike-unisex-elite-white-shoe-5466","Nike Unisex Elite White Shoe thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho unisex, màu White, mùa Summer, phong cách Sports.","899000.00","","86","3.90","46","Gender: unisex; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: White; Season: Summer; Usage: Sports; Source ID: 5466","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","84","20","Nike Unisex Elite White Shoe thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho unisex, màu White, mùa Summer, phong cách Sports.","899000.00","46","562","10116","active","False","unisex,footwear,shoes,sports-shoes,white,summer,sports,nike"
"917","Guerrilla Men's Need Money Yellow T-shirt","guerrilla-men-s-need-money-yellow-t-shirt-3263","Guerrilla Men's Need Money Yellow T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Yellow, mùa Summer, phong cách Casual.","199000.00","","55","4.50","163","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Yellow; Season: Summer; Usage: Casual; Source ID: 3263","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","54","25","Guerrilla Men's Need Money Yellow T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Yellow, mùa Summer, phong cách Casual.","199000.00","163","332","2656","active","False","men,apparel,topwear,tshirts,yellow,summer,casual,guerrilla"
"918","Myntra Men's I Give 100 Percent Work White T-shirt","myntra-men-s-i-give-100-percent-work-white-t-shirt-3354","Myntra Men's I Give 100 Percent Work White T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu White, mùa Summer, phong cách Casual.","199000.00","","32","4.00","182","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: White; Season: Summer; Usage: Casual; Source ID: 3354","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","81","25","Myntra Men's I Give 100 Percent Work White T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu White, mùa Summer, phong cách Casual.","199000.00","182","428","6420","active","False","men,apparel,topwear,tshirts,white,summer,casual,myntra"
"919","Turtle Check Men Green Shirt","turtle-check-men-green-shirt-15971","Turtle Check Men Green Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu Green, mùa Fall, phong cách Casual.","249000.00","","43","4.10","36","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Shirts; Color: Green; Season: Fall; Usage: Casual; Source ID: 15971","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","120","18","Turtle Check Men Green Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu Green, mùa Fall, phong cách Casual.","249000.00","36","889","7112","active","True","men,apparel,topwear,shirts,green,fall,casual,turtle"
"920","Bata Men Brown Formal Shoes","bata-men-brown-formal-shoes-35478","Bata Men Brown Formal Shoes thuộc nhóm Footwear > Shoes > Formal Shoes, dành cho nam, màu Brown, mùa Summer, phong cách Formal.","799000.00","","50","4.00","35","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Formal Shoes; Color: Brown; Season: Summer; Usage: Formal; Source ID: 35478","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","11","13","Bata Men Brown Formal Shoes thuộc nhóm Footwear > Shoes > Formal Shoes, dành cho nam, màu Brown, mùa Summer, phong cách Formal.","799000.00","35","42","546","active","False","men,footwear,shoes,formal-shoes,brown,summer,formal,bata"
"921","Puma Men's Graphic Mood Indigo Navy T-shirt","puma-men-s-graphic-mood-indigo-navy-t-shirt-7961","Puma Men's Graphic Mood Indigo Navy T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Blue, mùa Fall, phong cách Sports.","199000.00","","83","4.70","198","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Blue; Season: Fall; Usage: Sports; Source ID: 7961","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","96","25","Puma Men's Graphic Mood Indigo Navy T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Blue, mùa Fall, phong cách Sports.","199000.00","198","145","2030","active","False","men,apparel,topwear,tshirts,blue,fall,sports,puma"
"922","Timberland Women Nekkol Grey Sports Sandals","timberland-women-nekkol-grey-sports-sandals-6825","Timberland Women Nekkol Grey Sports Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Grey, mùa Fall, phong cách Casual.","399000.00","","63","4.00","211","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Flats; Color: Grey; Season: Fall; Usage: Casual; Source ID: 6825","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","116","11","Timberland Women Nekkol Grey Sports Sandals thuộc nhóm Footwear > Shoes > Flats, dành cho nữ, màu Grey, mùa Fall, phong cách Casual.","399000.00","211","504","5544","active","False","women,footwear,shoes,flats,grey,fall,casual,timberland"
"923","Disney Men Maroon Printed T-shirt","disney-men-maroon-printed-t-shirt-23648","Disney Men Maroon Printed T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Maroon, mùa Summer, phong cách Casual.","199000.00","","88","4.70","154","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Maroon; Season: Summer; Usage: Casual; Source ID: 23648","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","32","25","Disney Men Maroon Printed T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Maroon, mùa Summer, phong cách Casual.","199000.00","154","392","5488","active","False","men,apparel,topwear,tshirts,maroon,summer,casual,disney"
"924","Manchester United Men Solid Black Track Pants","manchester-united-men-solid-black-track-pants-21379","Manchester United Men Solid Black Track Pants thuộc nhóm Apparel > Bottomwear > Track Pants, dành cho nam, màu Black, mùa Fall, phong cách Casual.","299000.00","","64","4.10","138","Gender: men; Master: Apparel; SubCategory: Bottomwear; Type: Track Pants; Color: Black; Season: Fall; Usage: Casual; Source ID: 21379","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","75","23","Manchester United Men Solid Black Track Pants thuộc nhóm Apparel > Bottomwear > Track Pants, dành cho nam, màu Black, mùa Fall, phong cách Casual.","299000.00","138","831","4155","active","True","men,apparel,bottomwear,track-pants,black,fall,casual,manchester"
"925","Scullers Men Checked Blue Shirt","scullers-men-checked-blue-shirt-43544","Scullers Men Checked Blue Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu Blue, mùa Summer, phong cách Casual.","249000.00","","92","3.90","294","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Shirts; Color: Blue; Season: Summer; Usage: Casual; Source ID: 43544","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","106","18","Scullers Men Checked Blue Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu Blue, mùa Summer, phong cách Casual.","249000.00","294","118","1770","active","False","men,apparel,topwear,shirts,blue,summer,casual,scullers"
"926","Gas Men Freetime Red Casual Shoes","gas-men-freetime-red-casual-shoes-26527","Gas Men Freetime Red Casual Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu Red, mùa Spring, phong cách Casual.","699000.00","","87","3.90","186","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Casual Shoes; Color: Red; Season: Spring; Usage: Casual; Source ID: 26527","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","47","9","Gas Men Freetime Red Casual Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu Red, mùa Spring, phong cách Casual.","699000.00","186","3","48","active","False","men,footwear,shoes,casual-shoes,red,spring,casual,gas"
"927","Nike Men Capri White Casual Shoes","nike-men-capri-white-casual-shoes-38649","Nike Men Capri White Casual Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu White, mùa Summer, phong cách Casual.","699000.00","","78","4.00","206","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Casual Shoes; Color: White; Season: Summer; Usage: Casual; Source ID: 38649","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","84","9","Nike Men Capri White Casual Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu White, mùa Summer, phong cách Casual.","699000.00","206","60","300","active","False","men,footwear,shoes,casual-shoes,white,summer,casual,nike"
"928","Femella Women Grey & Coral Dress","femella-women-grey-coral-dress-54980","Femella Women Grey & Coral Dress thuộc nhóm Apparel > Dress > Dresses, dành cho nữ, màu Grey, mùa Summer, phong cách Casual.","399000.00","","76","4.70","226","Gender: women; Master: Apparel; SubCategory: Dress; Type: Dresses; Color: Grey; Season: Summer; Usage: Casual; Source ID: 54980","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","42","10","Femella Women Grey & Coral Dress thuộc nhóm Apparel > Dress > Dresses, dành cho nữ, màu Grey, mùa Summer, phong cách Casual.","399000.00","226","804","14472","active","True","women,apparel,dress,dresses,grey,summer,casual,femella"
"929","Chimp Men Smart Ass Green Tshirts","chimp-men-smart-ass-green-tshirts-13507","Chimp Men Smart Ass Green Tshirts thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Green, mùa Fall, phong cách Casual.","199000.00","","15","4.70","130","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Green; Season: Fall; Usage: Casual; Source ID: 13507","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","21","25","Chimp Men Smart Ass Green Tshirts thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Green, mùa Fall, phong cách Casual.","199000.00","130","644","11592","active","True","men,apparel,topwear,tshirts,green,fall,casual,chimp"
"930","Scullers Men Scul Purple Green Shirts","scullers-men-scul-purple-green-shirts-9711","Scullers Men Scul Purple Green Shirts thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu Purple, mùa Fall, phong cách Casual.","249000.00","","33","4.50","29","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Shirts; Color: Purple; Season: Fall; Usage: Casual; Source ID: 9711","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","106","18","Scullers Men Scul Purple Green Shirts thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu Purple, mùa Fall, phong cách Casual.","249000.00","29","18","90","active","False","men,apparel,topwear,shirts,purple,fall,casual,scullers"
"931","Nike Women Air Rift Grey Shoes","nike-women-air-rift-grey-shoes-31941","Nike Women Air Rift Grey Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nữ, màu Grey, mùa Summer, phong cách Casual.","699000.00","","20","4.40","100","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Casual Shoes; Color: Grey; Season: Summer; Usage: Casual; Source ID: 31941","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","84","9","Nike Women Air Rift Grey Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nữ, màu Grey, mùa Summer, phong cách Casual.","699000.00","100","733","5131","active","False","women,footwear,shoes,casual-shoes,grey,summer,casual,nike"
"932","Puma Men Future Cat White Shoes","puma-men-future-cat-white-shoes-26636","Puma Men Future Cat White Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu White, mùa Summer, phong cách Casual.","699000.00","","33","4.60","293","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Casual Shoes; Color: White; Season: Summer; Usage: Casual; Source ID: 26636","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","96","9","Puma Men Future Cat White Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu White, mùa Summer, phong cách Casual.","699000.00","293","455","8190","active","False","men,footwear,shoes,casual-shoes,white,summer,casual,puma"
"933","Puma Men  Black Shorts","puma-men-black-shorts-44902","Puma Men  Black Shorts thuộc nhóm Apparel > Bottomwear > Shorts, dành cho nam, màu Black, mùa Summer, phong cách Casual.","199000.00","","92","4.40","70","Gender: men; Master: Apparel; SubCategory: Bottomwear; Type: Shorts; Color: Black; Season: Summer; Usage: Casual; Source ID: 44902","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","96","19","Puma Men  Black Shorts thuộc nhóm Apparel > Bottomwear > Shorts, dành cho nam, màu Black, mùa Summer, phong cách Casual.","199000.00","70","384","6912","active","False","men,apparel,bottomwear,shorts,black,summer,casual,puma"
